,Active,AdditionalActivity,AdditionalMandate,BirthPlace_Canton,BirthPlace_City,CantonAbbreviation,CantonName,Citizenship,CouncilAbbreviation,CouncilName,DateElection_at,DateJoining_at,DateLeaving_at,DateOath_at,DateOfBirth_at,DateOfDeath_at,DateResignation_at,FirstName,Gender,ID,LastName,Mandates,MaritalStatus,MilitaryRank,NumberOfChildren,ParlGroupAbbreviation,ParlGroupFunction,ParlGroupFunctionText,ParlGroupName,PartyAbbreviation,PartyName,PersonIdCode
543,false,,,,,NE,Neuchâtel,Savagnier (NE),CE,Conseil des Etats,1979-11-26,1979-11-26,1987-11-29,1979-11-26,1931-05-11,,1987-11-29,Jean-François,m,620,Aubert,,,,,,,,,,,1066.0
544,false,,,,,GE,Genève,Onex (GE),CE,Conseil des Etats,1975-12-01,1975-12-01,1987-11-10,1975-12-01,1922-12-01,2006-02-19,1987-11-10,Monique,f,621,Bauer-Lagier,,,,,,,,,PLD,Parti libéral démocrate,1067.0
545,false,,,,,BL,Bâle-Campagne,Kienberg (SO),CE,Conseil des Etats,1979-11-26,1979-11-26,1987-11-29,1979-11-26,1942-08-01,,1987-11-29,Eduard,m,622,Belser,,,,,,,,,,,1068.0
546,false,,,,,AG,Argovie,Baldingen (AG),CE,Conseil des Etats,1979-11-26,1979-11-26,1987-11-29,1979-11-26,1925-02-12,,1987-11-29,Julius,m,623,Binder,,,,,,,,,PDC,Parti démocrate-chrétien suisse,1069.0
547,false,,,,,SG,St-Gall,"Gachnang (TG),Balterswil (TG)",CE,Conseil des Etats,1975-12-01,1975-12-01,1987-11-29,1975-12-01,1921-04-20,2004-06-30,1987-11-29,Paul,m,624,Bürgi,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,1070.0
548,false,,,,,VD,Vaud,Fey (VD),CE,Conseil des Etats,1975-12-01,1975-12-01,1987-11-29,1975-12-01,1917-09-16,1999-03-24,1987-11-29,Edouard,m,625,Debétaz,,,,,,,,,,,1071.0
549,false,,,,,FR,Fribourg,Ueberstorf (FR),CE,Conseil des Etats,1972-11-27,1972-11-27,1987-11-29,1972-11-27,1924-06-03,2005-07-28,1987-11-29,Pierre,m,626,Dreyer,,,,,,,,,PDC,Parti démocrate-chrétien suisse,1072.0
550,false,,,,,VS,Valais,Bourg-St-Pierre (VS),CE,Conseil des Etats,1975-12-01,1975-12-01,1987-04-19,1975-12-01,1930-12-09,1987-04-19,1987-04-19,Guy,m,627,Genoud,,,,,,,,,,,1073.0
551,false,,,,,BE,Berne,Langnau im Emmental (BE),CE,Conseil des Etats,1979-11-26,1979-11-26,1987-11-29,1979-11-26,1923-06-08,2012-04-11,1987-11-29,Peter,m,628,Gerber,,,,,,,,,UDC,Union Démocratique du Centre,1074.0
552,false,,,,,LU,Lucerne,Udligenswil (LU),CE,Conseil des Etats,1971-11-29,1971-11-29,1987-11-29,1971-11-29,1923-10-21,,1987-11-29,Peter,m,629,Knüsel,,,,,,,,,,,1075.0
553,false,,,,,AG,Argovie,Dürnten (ZH),CE,Conseil des Etats,1979-11-26,1979-11-26,1987-11-29,1979-11-26,1924-03-31,2015-10-18,1987-11-29,Hans,m,630,Letsch,,,,,,,,,,,1076.0
554,false,,,,,TG,Thurgovie,Poschiavo (GR),CE,Conseil des Etats,1979-11-26,1979-11-26,1987-11-29,1979-11-26,1919-01-31,2012-08-18,1987-11-29,Franco,m,631,Matossi,,,,,,,,,UDC,Union Démocratique du Centre,1077.0
555,false,,,,,NE,Neuchâtel,"Neuchâtel (NE),Le Chenit (VD)",CE,Conseil des Etats,1978-02-27,1978-02-27,1987-11-29,1978-02-27,1929-12-30,2000-02-27,1987-11-29,René,m,632,Meylan,,,,,,,,,PSS,Parti socialiste suisse,1078.0
556,false,,,,,TG,Thurgovie,Kreuzlingen (TG),CE,Conseil des Etats,1983-11-28,1983-11-28,1987-11-29,1983-11-28,1928-07-25,2008-03-20,1987-11-29,Heinz,m,633,Moll,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,1079.0
557,false,,,,,UR,Uri,Flüelen (UR),CE,Conseil des Etats,1971-11-29,1971-11-29,1987-11-29,1971-11-29,1923-02-01,2009-02-18,1987-11-29,Franz,m,634,Muheim,,,,,,,,,PDC,Parti démocrate-chrétien suisse,1080.0
558,false,,,,,SH,Schaffhouse,"Birrwil (AG),Hallau (SH)",CE,Conseil des Etats,1979-11-26,1979-11-26,1987-11-29,1979-11-26,1920-10-28,2012-06-07,1987-11-29,Ernst,m,635,Steiner,,,,,,,,,UDC,Union Démocratique du Centre,1081.0
559,false,,,,,TG,Thurgovie,Widnau (SG),CN,Conseil national,1979-11-26,1979-11-26,1986-05-18,1979-11-26,1923-12-02,1986-05-18,1986-05-18,Hans,m,636,Frei,,,,,,,,,,,1083.0
560,false,,,,,SG,St-Gall,Buchs (SG),CN,Conseil national,1985-02-04,1985-02-04,1986-06-01,1985-02-04,1936-11-01,,1986-06-01,Hans,m,637,Rohrer,,,,,,,,,,,1086.0
561,false,,,,,ZG,Zoug,"Lucerne (LU),Baar (ZG)",CE,Conseil des Etats,1971-01-25,1971-01-25,1986-12-01,1971-01-25,1922-11-08,,1986-12-01,Othmar,m,638,Andermatt,,,,,,,,,,,1087.0
562,false,,,,,JU,Jura,Delémont (JU),CE,Conseil des Etats,1983-11-28,1983-11-28,1986-10-01,1983-11-28,1927-05-11,2014-10-21,1986-10-01,Gaston,m,639,Brahier,,,,,,,,,,,1088.0
563,false,,,,,OW,Obwald,Näfels (GL),CE,Conseil des Etats,1982-09-20,1982-09-20,1986-04-01,1982-09-20,1918-11-29,1991-01-10,1986-04-01,Wilfried,m,640,Hophan,,,,,,,,,,,1089.0
564,false,,,,,JU,Jura,Courtételle (JU),CE,Conseil des Etats,1979-03-05,1979-03-05,1987-11-29,1979-03-05,1917-12-11,1998-02-13,1987-11-29,Roger,m,641,Schaffter,,,,,,,,,,,1090.0
565,false,,,,,BS,Bâle-Ville,Breno (TI),CN,Conseil national,1979-11-26,1979-11-26,1985-06-01,1979-11-26,1945-08-18,,1985-06-01,Ruth,f,642,Mascarin-Bircher,,,,,,,,,,,1091.0
566,false,,,,,GE,Genève,"Autigny (FR),Vaulruz (FR)",CN,Conseil national,1967-12-04,1967-12-04,1984-09-11,1967-12-04,1914-12-02,1996-03-26,1984-09-11,Roger,m,643,Dafflon,,,,,,,,,,,1092.0
567,false,,,,,ZH,Zurich,Dübendorf (ZH),CN,Conseil national,1983-10-23,1983-11-28,1985-02-01,1983-11-28,1930-11-10,,1985-02-01,Jean-Jacques,m,644,Hegg,,,,,,,,,,,1093.0
568,false,,,,,ZH,Zurich,"Zumikon (ZH),Lucerne (LU)",CF,Conseil fédéral,1984-10-02,1984-10-02,1989-01-12,1984-10-02,1936-12-16,,1989-01-12,Elisabeth,f,645,Kopp,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,1094.0
569,false,,,,,SG,St-Gall,"St-Gall (SG),Erlinsbach (AG)",CN,Conseil national,1971-10-31,1972-06-05,1985-02-01,1972-06-05,1935-08-08,2010-04-04,1985-02-01,Hans,m,646,Schmid,,,,,,,,,PSS,Parti socialiste suisse,1095.0
570,false,,,,,SG,St-Gall,Grabs (SG),CN,Conseil national,1975-12-01,1975-12-01,1984-05-01,1975-12-01,1937-06-22,,1984-05-01,Burkhard,m,647,Vetsch,,,,,,,,,,,1096.0
571,false,,,,,ZH,Zurich,Leuzigen (BE),CN,Conseil national,1979-11-26,1979-11-26,1983-11-27,1979-11-26,1941-05-24,,1983-11-27,Alfred,m,648,Affolter,,,,,,,,,,,1097.0
572,false,,,,,ZH,Zurich,"Andelfingen (ZH),Nussbaumen (AG)",CN,Conseil national,1955-12-05,1955-12-05,1983-11-27,1955-12-05,1915-01-08,1987-09-12,1983-11-27,Erwin,m,649,Akeret,,,,,,,,,UDC,Union Démocratique du Centre,1098.0
573,false,,,,,BL,Bâle-Campagne,"Schönengrund (AR),Ziefen (BL)",CN,Conseil national,1971-11-29,1971-11-29,1983-11-27,1971-11-29,1938-03-28,,1983-11-27,Claudius,m,650,Alder,,,,,,,,,,,1099.0
574,false,,,,,BE,Berne,Schangnau (BE),CN,Conseil national,1967-12-04,1967-12-04,1983-11-27,1967-12-04,1922-08-13,1997-07-03,1983-11-27,Walter,m,651,Augsburger,,,,,,,,,,,1100.0
575,false,,,,,TI,Tessin,Cureggia (TI),CN,Conseil national,1979-10-21,1979-11-26,1983-11-27,1979-11-26,1921-03-30,2007-01-22,1983-11-27,Alma,f,652,Bacciarini,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,1101.0
576,false,,,,,VD,Vaud,"Jouxtens-Mézery (VD),Osterfingen (SH)",CN,Conseil national,1967-02-27,1967-02-27,1983-06-09,1967-02-27,1921-08-08,1996-12-19,1983-06-09,Gilbert,m,653,Baechtold,,,,,,,,,,,1102.0
577,false,,,,,TI,Tessin,Arosio (TI),CN,Conseil national,1971-11-29,1971-11-29,1983-11-27,1971-11-29,1929-05-11,,1983-11-27,Pier Felice,m,654,Barchi,,,,,,,,,,,1103.0
578,false,,,,,FR,Fribourg,"Corpataux (FR),Lossy-Formangueires (FR)",CN,Conseil national,1963-10-27,1963-12-02,1983-11-27,1963-12-02,1917-06-09,2001-11-17,1983-11-27,Louis,m,655,Barras,,,,,,,,,PDC,Parti démocrate-chrétien suisse,1104.0
579,false,,,,,VS,Valais,Ritzingen (VS),CN,Conseil national,1975-12-01,1975-12-01,1983-11-27,1975-12-01,1927-07-28,1999-10-24,1983-11-27,Paul,m,656,Biderbost,,,,,,,,,,,1105.0
580,false,,,,,ZH,Zurich,"Zurich (ZH),Vezia (TI)",CN,Conseil national,1979-10-21,1979-11-26,1983-11-27,1979-11-26,1925-07-30,2013-02-17,1983-11-27,Silvio,m,657,de Capitani,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,1106.0
581,false,,,,,BE,Berne,Montfavergier (JU),CN,Conseil national,1979-03-05,1979-03-05,1983-11-27,1979-03-05,1938-08-08,,1983-11-27,Jean-Claude,m,658,Crevoisier,,,,,,,,,,,1107.0
582,false,,,,,VD,Vaud,Longirod (VD),CF,Conseil fédéral,1983-12-07,1983-12-07,1998-03-31,1983-12-07,1936-04-01,1998-10-04,1998-03-31,Jean-Pascal,m,659,Delamuraz,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,1108.0
583,false,,,,,GE,Genève,Genève (GE),CN,Conseil national,1975-12-01,1975-12-01,1983-11-06,1975-12-01,1925-01-26,1983-11-06,1983-11-06,Gilbert,m,660,Duboule,,,,,,,,,,,1109.0
584,false,,,,,SG,St-Gall,Gams (SG),CN,Conseil national,1967-10-29,1970-06-01,1983-11-27,1970-06-01,1923-12-16,2004-05-17,1983-11-27,Andreas,m,661,Dürr,,,,,,,,,PDC,Parti démocrate-chrétien suisse,1110.0
585,false,,,,,TG,Thurgovie,Meisterschwanden (AG),CN,Conseil national,1963-10-27,1963-12-02,1983-11-27,1963-12-02,1930-07-03,2009-07-04,1983-11-27,Hanspeter,m,662,Fischer,,,,,,,,,UDC,Union Démocratique du Centre,1111.0
586,false,,,,,BE,Berne,Wald (ZH),CN,Conseil national,1967-12-04,1967-12-04,1983-11-27,1967-12-04,1915-04-02,1993-10-22,1983-11-27,Otto,m,663,Fischer,,,,,,,,,,,1112.0
587,false,,,,,VD,Vaud,"Cully (VD),Morges (VD),Lonay (VD)",CN,Conseil national,1955-10-30,1955-12-05,1983-11-28,1955-12-05,1920-04-29,2005-02-27,1983-11-28,Armand-Auguste,m,664,Forel,,,,,,,,,PdT,Parti Suisse du travail,1113.0
588,false,,,,,SO,Soleure,"Hauenstein-Ifenthal (SO),Olten (SO)",CN,Conseil national,1975-12-01,1975-12-01,1983-11-27,1975-12-01,1941-06-05,,1983-11-27,Cornelia,f,665,Füeg,,,,,,,,,,,1114.0
589,false,,,,,ZH,Zurich,Embrach (ZH),CN,Conseil national,1971-11-29,1971-11-29,1983-11-27,1971-11-29,1916-02-20,1992-03-31,1983-11-27,Fritz,m,666,Ganz,,,,,,,,,,,1115.0
590,false,,,,,BS,Bâle-Ville,Bâle (BS),CN,Conseil national,1967-09-18,1967-09-19,1983-11-27,1967-09-19,1928-11-10,2014-04-30,1983-11-27,Andreas,m,667,Gerwig,,,,,,,,,PSS,Parti socialiste suisse,1116.0
591,false,,,,,VD,Vaud,Martigny (VS),CN,Conseil national,1974-06-10,1974-06-10,1983-11-27,1974-06-10,1913-01-09,1989-11-25,1983-11-27,Gertrude,f,668,Girard,,,,,,,,,,,1117.0
592,false,,,,,ZH,Zurich,"Winterthur (ZH),Adlikon (ZH)",CN,Conseil national,1979-11-26,1979-11-26,1983-11-27,1979-11-26,1924-07-15,,1983-11-27,Ernst,m,669,Huggenberger,,,,,,,,,,,1118.0
593,false,,,,,GR,Grisons,Davos (GR),CN,Conseil national,1979-10-21,1979-11-26,1983-11-27,1979-11-26,1925-12-04,2007-09-08,1983-11-27,Christian,m,670,Jost,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,1119.0
594,false,,,,,VD,Vaud,Champvent (VD),CN,Conseil national,1975-10-26,1975-11-24,1983-11-27,1975-11-24,1932-10-10,,1983-11-27,Raymond,m,671,Junod,,,,,,,,,,,1120.0
595,false,,,,,SG,St-Gall,"Arni (AG),Wil (SG),Islisberg (AG)",CN,Conseil national,1971-10-31,1972-02-28,1983-11-27,1972-02-28,1925-07-20,2011-03-28,1983-11-27,Remigius,m,672,Kaufmann,,,,,,,,,PDC,Parti démocrate-chrétien suisse,1121.0
596,false,,,,,ZH,Zurich,"Meilen (ZH),Lengnau (AG)",CN,Conseil national,1971-10-31,1973-09-17,1983-11-27,1973-09-17,1916-03-04,1990-04-30,1983-11-27,Theodor,m,673,Kloter,,,,,,,,,,,1122.0
597,false,,,,,BE,Berne,"Bubendorf (BL),Bäretswil (ZH)",CN,Conseil national,1975-10-26,1975-12-01,1983-11-27,1975-12-01,1920-02-29,2006-04-21,1983-11-27,Urs,m,674,Kunz,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,1123.0
598,false,,,,,ZH,Zurich,Schaffhouse (SH),CN,Conseil national,1971-10-31,1971-11-29,1983-06-01,1971-11-29,1931-10-30,2004-03-31,1983-06-01,Hedi,f,675,Lang-Gehri,,,,,,,,,PSS,Parti socialiste suisse,1124.0
599,false,,,,,BS,Bâle-Ville,Bâle (BS),CN,Conseil national,1979-11-26,1979-11-26,1983-11-27,1979-11-26,1923-03-01,1997-11-02,1983-11-27,David,m,676,Linder,,,,,,,,,,,1125.0
600,false,,,,,BE,Berne,Marbach (LU),CN,Conseil national,1975-12-01,1975-12-01,1983-11-27,1975-12-01,1932-08-14,,1983-11-27,Francis,m,677,Loetscher,,,,,,,,,,,1126.0
601,false,,,,,LU,Lucerne,"Lucerne (LU),Rothenburg (LU)",CN,Conseil national,1971-11-29,1971-11-29,1983-11-27,1971-11-29,1917-10-20,1998-04-21,1983-11-27,Kaspar,m,678,Meier,,,,,,,,,,,1127.0
602,false,,,,,BE,Berne,Obergösgen (SO),CN,Conseil national,1975-10-26,1975-12-01,1983-11-27,1975-12-01,1916-10-01,2007-05-16,1983-11-27,Werner,m,679,Meier,,,,,,,,,PSS,Parti socialiste suisse,1128.0
603,false,,,,,AR,Appenzell Rh.-Ext.,"Bâle (BS),Aarau (AG)",CN,Conseil national,1974-11-25,1974-11-25,1983-11-27,1974-11-25,1943-12-31,,1983-11-27,Christian,m,680,Merz,,,,,,,,,,,1129.0
604,false,,,,,TG,Thurgovie,"Erlen (TG),Amriswil (TG)",CN,Conseil national,1979-10-21,1979-11-26,1983-11-27,1979-11-26,1917-09-03,2003-01-06,1983-11-27,Willy,m,681,Messmer,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,1130.0
605,false,,,,,FR,Fribourg,Lentigny (FR),CN,Conseil national,1975-12-01,1975-12-01,1983-11-27,1975-12-01,1935-03-04,,1983-11-27,Félicien,m,682,Morel,Conseil communal: 1998-2006; Constituante vaudoise: 1999-2002; Grand Conseil vaudois: 1999-2006,,,,,,,,,,1131.0
606,false,,,,,LU,Lucerne,"Näfels (GL),Lucerne (LU)",CN,Conseil national,1963-12-02,1963-12-02,1983-11-27,1963-12-02,1923-10-05,1997-03-11,1983-11-27,Alfons,m,683,Müller,,,,,,,,,,,1132.0
607,false,,,,,SO,Soleure,Balsthal (SO),CN,Conseil national,1967-12-04,1967-12-04,1983-11-27,1967-12-04,1928-02-23,,1983-11-27,Daniel,m,684,Müller,,,,,,,,,,,1133.0
608,false,,,,,BE,Berne,Schupfart (AG),CN,Conseil national,1963-12-02,1963-12-02,1983-11-27,1963-12-02,1913-02-22,1986-10-23,1983-11-27,Richard,m,685,Müller,,,,,,,,,,,1134.0
609,false,,,,,TI,Tessin,Campo (Vallemaggia) (TI),CN,Conseil national,1975-12-01,1975-12-01,1983-11-27,1975-12-01,1917-03-14,1998-03-01,1983-11-27,Giovan Battista,m,686,Pedrazzini,,,,,,,,,,,1135.0
610,false,,,,,BE,Berne,Rapperswil (BE),CN,Conseil national,1977-05-02,1977-05-02,1983-11-27,1977-05-02,1922-11-12,,1983-11-27,Fritz,m,687,Räz,,,,,,,,,,,1136.0
611,false,,,,,SH,Schaffhouse,"Magden (AG),Schaffhouse (SH)",CN,Conseil national,1971-10-31,1971-11-29,1983-11-27,1971-11-29,1939-05-13,2015-07-07,1983-11-27,Kurt,m,688,Reiniger,,,,,,,,,,,1137.0
612,false,,,,,ZH,Zurich,"Zurich (ZH),Ermatingen (TG)",CN,Conseil national,1971-10-31,1971-11-29,1983-11-27,1971-11-29,1915-11-28,2010-10-04,1983-11-27,Martha,f,689,Ribi,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,1138.0
613,false,,,,,AG,Argovie,Erlinsbach (AG),CN,Conseil national,1967-10-29,1967-12-04,1983-11-27,1967-12-04,1913-08-19,2003-02-17,1983-11-27,Hans,m,690,Roth,,,,,,,,,UDC,Union Démocratique du Centre,1139.0
614,false,,,,,SO,Soleure,Rüschegg (BE),CN,Conseil national,1971-10-31,1971-11-29,1983-11-27,1971-11-29,1925-11-17,2007-08-17,1983-11-27,Eduard,m,691,Rothen,,,,,,,,,PSS,Parti socialiste suisse,1140.0
615,false,,,,,JU,Jura,Epauvillers (JU),CN,Conseil national,1979-10-21,1979-11-26,1983-11-27,1979-11-26,1940-02-27,2001-01-28,1983-11-27,Gabriel,m,692,Roy,,,,,,,,,CSI,Parti chrétien-social indépendant(JU),1141.0
616,false,,,,,ZH,Zurich,Rüti (ZH),CN,Conseil national,1971-11-29,1971-11-29,1983-11-27,1971-11-29,1918-11-29,1991-01-15,1983-11-27,Hans,m,693,Rüegg,,,,,,,,,,,1142.0
617,false,,,,,ZH,Zurich,Winterthur (ZH),CN,Conseil national,1967-10-29,1968-06-04,1983-11-27,1968-06-04,1917-01-03,2006-12-12,1983-11-27,Heinrich,m,694,Schalcher,,,,,,,,,PEV,Parti évangélique suisse,1143.0
618,false,,,,,ZG,Zoug,Flühli (LU),CN,Conseil national,1979-11-26,1979-11-26,1983-11-27,1979-11-26,1925-11-03,,1983-11-27,Anton,m,695,Scherer,,,,,,,,,PDC,Parti démocrate-chrétien suisse,1144.0
619,false,,,,,BS,Bâle-Ville,"Bâle (BS),Laufen-Uhwiesen (ZH)",CN,Conseil national,1975-12-01,1975-12-01,1983-11-27,1975-12-01,1914-04-16,1995-07-14,1983-11-27,Gertrud,f,696,Spiess,,,,,,,,,,,1145.0
620,false,,,,,FR,Fribourg,Graben (BE),CN,Conseil national,1971-11-29,1971-11-29,1983-11-27,1971-11-29,1912-02-15,1992-11-25,1983-11-27,Liselotte,f,697,Spreng,,,,,,,,,,,1146.0
621,false,,,,,SO,Soleure,Le Petit Lucelle (SO),CF,Conseil fédéral,1983-12-07,1983-12-07,1995-10-31,1983-12-07,1927-01-10,2012-09-13,1995-10-31,Otto,m,698,Stich,,,,,,,,,PSS,Parti socialiste suisse,1147.0
622,false,,,,,VD,Vaud,"Därstetten (BE),Ecublens (VD)",CN,Conseil national,1967-12-04,1967-12-04,1983-11-27,1967-12-04,1921-04-21,1991-10-02,1983-11-27,Pierre,m,699,Teuscher,,,,,,,,,,,1148.0
623,false,,,,,GE,Genève,Genève (GE),CN,Conseil national,1978-09-18,1978-09-18,1983-09-01,1978-09-18,1926-03-02,1988-12-20,1983-09-01,Robert,m,700,Tochon,,,,,,,,,,,1149.0
624,false,,,,,JU,Jura,Delémont (JU),CN,Conseil national,1979-10-21,1979-12-01,1983-11-27,1979-12-01,1929-01-22,2007-03-25,1983-11-27,Jean,m,701,Wilhelm,,,,,,,,,PDC,Parti démocrate-chrétien suisse,1150.0
625,false,,,,,AR,Appenzell Rh.-Ext.,Fischingen (TG),CE,Conseil des Etats,1975-12-01,1975-12-01,1983-11-27,1975-12-01,1932-04-07,,1983-11-27,Hans Ulrich,m,702,Baumberger,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,1151.0
626,false,,,,,GE,Genève,Genève (GE),CE,Conseil des Etats,1975-12-01,1975-12-01,1983-11-27,1975-12-01,1916-04-04,1987-09-17,1983-11-27,Willy,m,703,Donzé,,,,,,,,,,,1152.0
627,false,,,,,BE,Berne,Charmoille (JU),CE,Conseil des Etats,1979-03-05,1979-03-05,1983-11-27,1979-03-05,1932-12-16,2011-05-03,1983-11-27,Pierre,m,704,Gassmann,,,,,,,,,PSS,Parti socialiste suisse,1153.0
628,false,,,,,TI,Tessin,Giornico (TI),CE,Conseil des Etats,1979-11-26,1979-11-26,1983-11-27,1979-11-26,1920-05-07,2005-06-27,1983-11-27,Luigi,m,705,Generali,,,,,,,,,Lib*,Libéral,1154.0
629,false,,,,,VS,Valais,"Binn (VS),Brigue (VS)",CE,Conseil des Etats,1975-12-01,1975-12-01,1983-11-27,1975-12-01,1937-04-11,,1983-11-27,Odilo,m,706,Guntern,,,,,,,,,,,1155.0
630,false,,,,,ZH,Zurich,"Zurich (ZH),Nesslau (SG)",CE,Conseil des Etats,1978-02-27,1978-02-27,1983-11-27,1978-02-27,1924-10-14,2011-01-03,1983-11-27,Emilie,f,707,Lieberherr,,,,,,,,,PSS,Parti socialiste suisse,1156.0
631,false,,,,,LU,Lucerne,"Lucerne (LU),Flüelen (UR)",CN,Conseil national,1963-12-02,1963-12-02,1983-11-27,1963-12-02,1916-06-13,2016-05-11,1983-11-27,Anton,m,708,Muheim,,,,,,,,,,,1157.0
632,false,,,,,SZ,Schwyz,Küssnacht am Rigi (SZ),CE,Conseil des Etats,1967-12-04,1967-12-04,1983-11-27,1967-12-04,1916-12-11,2007-09-27,1983-11-27,Josef,m,709,Ulrich,,,,,,,,,PDC,Parti démocrate-chrétien suisse,1160.0
633,false,,,,,TG,Thurgovie,Sulgen (TG),CE,Conseil des Etats,1967-06-05,1967-06-05,1983-11-27,1967-06-05,1916-08-05,2013-03-04,1983-11-27,Hans,m,710,Munz,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,1158.0
634,false,,,,,TI,Tessin,Prato (Leventina) (TI),CE,Conseil des Etats,1963-12-02,1963-12-02,1983-11-27,1963-12-02,1918-08-03,2006-08-03,1983-11-27,Alberto,m,711,Stefani,,,,,,,,,PDC,Parti démocrate-chrétien suisse,1159.0
635,false,,,,,GR,Grisons,"Fanas (GR),Chur (GR)",CN,Conseil national,1983-11-28,1983-11-28,1990-12-31,1983-11-28,1946-11-26,,1990-12-31,Peter,m,714,Aliesch,,,,,,,,,,,2001.0
636,false,,,,,SG,St-Gall,Madiswil (BE),CN,Conseil national,1976-03-01,1976-03-01,1991-11-24,1976-03-01,1946-06-07,,1991-11-24,Walter,m,715,Ammann,,,,,,,,,,,2003.0
637,false,,,,,BL,Bâle-Campagne,Bottmingen (BL),CN,Conseil national,1971-11-29,1971-11-29,1991-11-24,1971-11-29,1925-09-16,2016-07-31,1991-11-24,Felix,m,716,Auer,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,2006.0
638,false,,,,,TI,Tessin,Malvaglia (TI),CN,Conseil national,1987-03-02,1987-03-02,1991-11-24,1987-03-02,1929-10-12,1995-05-31,1991-11-24,Giovanni,m,717,Baggi,,,,,,,,,,,2007.0
639,false,,,,,ZH,Zurich,"Thalheim an der Thur (ZH),Egg (ZH)",CN,Conseil national,1977-03-07,1977-03-07,1991-11-24,1977-03-07,1929-03-12,,1991-11-24,Konrad,m,718,Basler,,,,,,,,,,,2009.0
640,false,,,,,BE,Berne,"Bonau (TG),Zurich (ZH)",CN,Conseil national,1979-09-17,1979-09-17,1989-11-26,1979-09-17,1927-09-09,,1989-11-26,Richard,m,719,Bäumlin,,,,,,,,,,,2010.0
641,false,,,,,ZH,Zurich,Ermatingen (TG),CN,Conseil national,1967-10-29,1967-12-04,1991-11-24,1967-12-04,1933-07-20,,1991-11-24,Walter,m,721,Biel,,,,,,,,,,,2014.0
642,false,,,,,VS,Valais,Chermignon (VS),CN,Conseil national,1987-11-30,1987-11-30,1989-01-16,1987-11-30,1944-10-26,,1989-01-16,Hubert,m,722,Bonvin,,,,,,,,,,,2020.0
643,false,,,,,ZH,Zurich,Bâle (BS),CN,Conseil national,1978-02-27,1978-02-27,1990-12-01,1978-02-27,1930-01-08,1999-02-09,1990-12-01,Hansjörg,m,723,Braunschweig,,,,,,,,,,,2022.0
644,true,,,,Lausanne,VD,Vaud,Lutry (VD),CN,Conseil national,2015-10-18,2015-11-30,,2015-11-30,1950-01-04,,,Daniel,m,724,Brélaz,Législatif communal: depuis 1986 jusqu'en 1989; Exécutif communal: depuis 1990 jusqu'en juin 2016; Législatif cantonal: depuis 1990 jusqu'en 2007 et de 2012 jusqu'à novembre 2015,marié(e),,1.0,G,"{'#text': '1', '@m:type': 'Edm.Int32'}",Membre,Groupe des Verts,PES,Parti écologiste suisse,2023.0
645,false,,,,,ZH,Zurich,"Zurich (ZH),Zollikon (ZH)",CN,Conseil national,1975-12-01,1975-12-01,1991-11-24,1975-12-01,1929-11-06,,1991-11-24,Ulrich,m,725,Bremi-Forrer,,,,,,,,,,,2024.0
646,false,,,,,BS,Bâle-Ville,Bâle (BS),CN,Conseil national,1987-10-18,1987-11-30,1991-11-24,1987-11-30,1921-03-05,2007-02-06,1991-11-24,Martin,m,726,Burckhardt,,,,,,,,,PLD,Parti libéral démocrate,2028.0
647,false,,,,,VD,Vaud,Cheseaux-sur-Lausanne (VD),CN,Conseil national,1967-12-04,1967-12-04,1991-11-24,1967-12-04,1928-06-23,2014-05-11,1991-11-24,Jean-Jacques,m,727,Cevey,,,,,,,,,PLR,PLR.Les Libéraux-Radicaux,2034.0
648,false,,,,,FR,Fribourg,Châtel-St-Denis (FR),CN,Conseil national,1987-11-30,1987-11-30,1991-11-24,1987-11-30,1931-12-20,1999-04-11,1991-11-24,Elisabeth,f,728,Déglise,,,,,,,,,,,2043.0
649,false,,,,,BE,Berne,Eggersriet (SG),CN,Conseil national,1987-11-30,1987-11-30,1991-11-24,1987-11-30,1928-07-28,2013-12-25,1991-11-24,Franz,m,729,Dietrich,,,,,,,,,,,2045.0
650,false,,,,,BE,Berne,"Thoune (BE),Uebeschi (BE)",CN,Conseil national,1975-12-01,1975-12-01,1991-11-24,1975-12-01,1931-08-09,1996-06-04,1991-11-24,Ernst,m,730,Eggenberg,,,,,,,,,,,2050.0
651,false,,,,,ZH,Zurich,Bichelsee (TG),CN,Conseil national,1963-12-02,1963-12-02,1991-11-24,1963-12-02,1924-01-09,2016-05-01,1991-11-24,Paul,m,731,Eisenring,,,,,,,,,,,2052.0
652,false,,,,,SG,St-Gall,St. Peterzell (SG),CN,Conseil national,1979-06-05,1979-06-05,1991-11-24,1979-06-05,1931-10-18,,1991-11-24,Susi,f,732,Eppenberger,,,,,,,,,,,2054.0
